Etiqueta,Clase(s),Contenido
span,main-navigation__screen__head__title,Cámaras
span,main-navigation__screen__head__title,Cámaras
span,main-navigation__screen__head__title,Accesorios Cámaras
span,main-navigation__screen__head__title,Cámaras de Seguridad
span,main-navigation__screen__head__title,Drones
span,main-navigation__screen__head__title,Pines
span,main-navigation__screen__head__title,Netflix
span,main-navigation__screen__head__title,Spotify
span,main-navigation__screen__head__title,Paramount
span,main-navigation__screen__head__title,WIN Sports
span,main-navigation__screen__head__title,Membresias y Códigos digitales
span,main-navigation__screen__head__title,Licencias Software
span,main-navigation__screen__head__title,Directv Go
span,main-navigation__screen__head__title,Hogar
span,main-navigation__screen__head__title,Muebles
span,main-navigation__screen__head__title,Sillas y Sofás
span,main-navigation__screen__head__title,Colchones
span,main-navigation__screen__head__title,Habitación
span,main-navigation__screen__head__title,Baño
span,main-navigation__screen__head__title,Cocina
span,main-navigation__screen__head__title,Decoración
span,main-navigation__screen__head__title,Mesa y Complementos
span,main-navigation__screen__head__title,Organización y Aseo
span,main-navigation__screen__head__title,Exterior
span,main-navigation__screen__head__title,Casa Inteligente
span,main-navigation__screen__head__title,Redes y Wifi
span,main-navigation__screen__head__title,Iluminación y Electricidad
span,main-navigation__screen__head__title,Cámaras de Seguridad
span,main-navigation__screen__head__title,Parlantes Inteligentes y Asistentes de Voz
span,main-navigation__screen__head__title,Sensores
span,main-navigation__screen__head__title,Otros Dispositivos inteligentes
span,main-navigation__screen__head__title,Deportes
span,main-navigation__screen__head__title,Ejercicio y fitness
span,main-navigation__screen__head__title,Movilidad
span,main-navigation__screen__head__title,Bicicletas
span,main-navigation__screen__head__title,Accesorios deportivos
span,main-navigation__screen__head__title,Smartwatch
span,main-navigation__screen__head__title,Disciplinas deportivas
span,main-navigation__screen__head__title,Salud y bienestar
span,main-navigation__screen__head__title,Llantas y Motos
span,main-navigation__screen__head__title,Llantas
span,main-navigation__screen__head__title,Busca tu Llanta
span,main-navigation__screen__head__title,Accesorios para Auto
span,main-navigation__screen__head__title,Baterias
span,main-navigation__screen__head__title,Accesorios para Motos
span,main-navigation__screen__head__title,Motos
span,main-navigation__screen__head__title,Limpieza
span,main-navigation__screen__head__title,Instalación de Llantas
span,main-navigation__screen__head__title,Juguetes
span,main-navigation__screen__head__title,Juegos de Mesa y Rompecabezas
span,main-navigation__screen__head__title,Muñecas y sus Accesorios
span,main-navigation__screen__head__title,Juguetes Bebé
span,main-navigation__screen__head__title,Juegos de Rol
span,main-navigation__screen__head__title,Juegos y Deportes de Exterior
span,main-navigation__screen__head__title,Pistas y Carros
span,main-navigation__screen__head__title,Coleccionables
span,main-navigation__screen__head__title,Figuras de Acción
span,main-navigation__screen__head__title,Lego y Bloques de Armar
span,main-navigation__screen__head__title,Otros Juguetes
span,main-navigation__screen__head__title,Otros
span,main-navigation__screen__head__title,Mascotas
span,main-navigation__screen__head__title,Bebé
span,main-navigation__screen__head__title,Ropa Gildan
span,main-navigation__screen__head__title,Mercado
span,main-navigation__screen__head__title,Seguros
span,main-navigation__screen__head__title,Instalaciones y Mantenimiento
span,main-navigation__screen__head__title,Casa Inteligente
span,main-navigation__screen__head__title,Bienestar y Salud
span,,Hiperofertas
span,,Venta: (601) 7468001
span,,Servicio: (601) 407 3033
span,,Sigue tu pedido
span,,Consulta tu factura
span,,Nuestras tiendas
span,,Catálogo
span,,Ayuda
span,icons-menu__icon-text,Línea Gratuita Nacional: 018000 180 222
span,icons-menu__icon-text,Venta Telefónica: (601) 3649734
span,,N/A
span,,N/A
span,alk-icon-derecha,N/A
span,alk-icon-derecha,N/A
span,alk-icon-derecha,N/A
span,alk-icon-derecha,N/A
span,alk-icon-derecha,N/A
span,alk-icon-derecha,N/A
span,alk-icon-mouse,N/A
span,,N/A
span,,N/A
span,toolbar__button__text,Filtrar
span,counter,1
span,alk-icon-check,N/A
span,,Productos Exclusivos
span,alk-icon-check,N/A
span,,Entrega HOY.
span,alk-icon-check,N/A
span,,Envío GRATIS
span,alk-icon-check,N/A
span,,Kombo
span,alk-icon-check,N/A
span,,ganar la mitad
span,difer,Colombiana de Comercio S.A.
span,difer,NIT:
span,difer,Servicio al cliente:
span,difer,Venta Telefónica:
span,,Recibir ofertas
span,,Correo electrónico no válido
span,,Términos no aceptados.
span,claseP,Autorizo el uso de mis datos en los siguientes
span,alk-icon-abajo pull-right,N/A
span,,Quiénes somos
span,,Nuestras tiendas
span,,Nuestras marcas
span,,Contáctenos
span,,Trabaja con nosotros
span,,Tarjeta de crédito Alkosto
span,,Certificados tributarios
span,,Rifas
span,,Fondo de empleados y cooperativas
span,alk-icon-abajo pull-right,N/A
span,,Preguntas frecuentes
span,,Pago seguro
span,,Métodos de envío
span,,Medios de pago
span,,Seguros
span,alk-icon-abajo pull-right,N/A
span,,Instalaciones
span,,Agendar servicio de instalación
span,,Garantía extendida
span,,Garantías y centros de servicios técnico
span,,Instalación de Llantas
span,alk-icon-abajo pull-right,N/A
span,,Términos y condiciones del canal digital
span,,Contrato de compraventa en línea
span,,Politíca de privacidad
span,,Solicitud tratamiento de datos personales
span,,Política de cookies
span,,Poltica de cambios y devoluciones
span,,Código de ética
span,,Manual de normas SST para Terceros
span,,Línea ética
span,,Todo lo que debes saber sobre televisión digital terrestre
span,icon,N/A
span,,Superintendencia de Industria y Comercio - SIC
span,,N/A
span,,Gracias por registrarte
span,flex,Linea gratuita nacional:
span,bold,018000 94 6000
span,flex,Correo electrónico:
span,bold,alkomprar.serviciocliente@corbeta.com.co
span,,N/A
span,,N/A
span,js-modal-installations-priceBeforeDiscounts,N/A
span,,Antes
span,alert__icon negative__icon,N/A
span,js-errorMessage__message,N/A
span,js-message-inst-empty,N/A
span,js-selecteInfo-city,N/A
span,js-selecteInfo-coverage,N/A
span,plain-select plain-select--default select-alkosto,N/A
span,,N/A
span,toolbar__button__text,Ver 0 resultados
span,,N/A
span,toolbar__button__text,Aplicar y ver resultados
span,,N/A
meta,,N/A
meta,,N/A
meta,,N/A
meta,,N/A
meta,,N/A
meta,,N/A
meta,,N/A
meta,,N/A
meta,,N/A
meta,,N/A
meta,,N/A
meta,,N/A
meta,,N/A
meta,,N/A
meta,,N/A
